871,"入学簡単で卒業難しいにするといいのかもね他国みたいに
#コンテンツ応用論2018",Mon Oct 01 07:37:27 +0000 2018
872,"高学歴は使えないって言ってるのはこういうことなんだな
確率が高いってだけになる
#コンテンツ応用論2018",Mon Oct 01 07:36:37 +0000 2018
873,"大卒ガチャ
#コンテンツ応用論2018",Mon Oct 01 07:35:58 +0000 2018
874,"大学卒業したからって信頼的な話わかりみが深すぎる
#コンテンツ応用論2018",Mon Oct 01 07:35:30 +0000 2018
875,"#コンテンツ応用論2018
5000ツイート超えてる",Mon Oct 01 07:34:52 +0000 2018
876,"大学に入って学ぶのは確かに楽だからね
でも学んだ気になってるだけだったり
#コンテンツ応用論2018",Mon Oct 01 07:33:47 +0000 2018
877,"25ツイートいったっぽい
#コンテンツ応用論2018",Mon Oct 01 07:32:41 +0000 2018
878,"大学とは？
#コンテンツ応用論2018",Mon Oct 01 07:31:40 +0000 2018
879,"世界が学びの場
#コンテンツ応用論2018",Mon Oct 01 07:31:29 +0000 2018
880,"通信かつゼミは確かにのびそうだしこれから主流になるのかな
#コンテンツ応用論2018",Mon Oct 01 07:29:36 +0000 2018
881,"場所の問題は解決しづらい
#コンテンツ応用論2018",Mon Oct 01 07:27:02 +0000 2018
882,"あと充電8%だ
#コンテンツ応用論2018",Mon Oct 01 07:24:40 +0000 2018
883,"よこてん？
#コンテンツ応用論2018",Mon Oct 01 07:22:23 +0000 2018
884,"ツイッターやれば2単位
時代は変わったなあ
#コンテンツ応用論2018",Mon Oct 01 07:19:46 +0000 2018
885,"すぐ話に戻ったw
#コンテンツ応用論2018",Mon Oct 01 07:18:52 +0000 2018
886,"突然くる電話
#コンテンツ応用論2018",Mon Oct 01 07:18:34 +0000 2018
887,"今はスマホないと生きてけないしね
#コンテンツ応用論2018",Mon Oct 01 07:17:54 +0000 2018
888,"revolution &lt; update
#コンテンツ応用論2018",Mon Oct 01 07:17:03 +0000 2018
889,"情報の速度がはやくなった
#コンテンツ応用論2018",Mon Oct 01 07:14:46 +0000 2018
890,"落合陽一と話が合うってすごい
#コンテンツ応用論2018",Mon Oct 01 07:13:50 +0000 2018
891,"@BunnyVanillaEX おけ
#コンテンツ応用論2018",Mon Oct 01 07:12:15 +0000 2018
892,"最先端に触れる
#コンテンツ応用論2018",Mon Oct 01 07:11:43 +0000 2018
893,"@BunnyVanillaEX 今日ラーメン食べに行くの？？
#コンテンツ応用論2018",Mon Oct 01 07:10:57 +0000 2018
894,"話始まったから聞くのに集中しよう
#コンテンツ応用論2018",Mon Oct 01 07:04:03 +0000 2018
895,"？？？「ばちこりとコンテンツを応用していくぅ〜」
#コンテンツ応用論2018",Mon Oct 01 07:03:14 +0000 2018
896,"ばにらは今日来てるの？
#コンテンツ応用論2018",Mon Oct 01 07:01:53 +0000 2018
897,"落合陽一「コンテンツは創るもの」
#コンテンツ応用論2018",Mon Oct 01 07:01:30 +0000 2018
898,"まぁ25ツイートに届かなかったら夜中にこっそりツイートしよう
#コンテンツ応用論2018",Mon Oct 01 06:59:59 +0000 2018
899,"25ツイートきついよ…
 #コンテンツ応用論2018",Mon Oct 01 06:57:52 +0000 2018
900,"授業はじまった
#コンテンツ応用論2018",Mon Oct 01 06:55:50 +0000 2018
901,"今週って出席とる必要あるのか？
#コンテンツ応用論2018",Mon Oct 01 06:54:52 +0000 2018
902,"凍結されても面白かったらOK
#コンテンツ応用論2018",Mon Oct 01 06:54:03 +0000 2018
903,"25ツイートがんばろう
#コンテンツ応用論2018",Mon Oct 01 06:53:14 +0000 2018
904,@irizon_klis じゃあ学校始まってからだな,Sat Sep 29 17:17:13 +0000 2018
905,"@irizon_klis 今日は友達とBFするんさなぁ
明日の夜や！！",Sat Sep 29 11:05:03 +0000 2018
906,@irizon_klis なるほどね,Thu Sep 27 11:53:58 +0000 2018
907,@irizon_klis マジか、今日は無理やわ…,Thu Sep 27 11:52:23 +0000 2018
908,"@irizon_klis ワロタ
俺、柳田、ばにら、細谷はいけるし割と集まりそう",Thu Sep 27 11:22:27 +0000 2018
909,人狼したい,Thu Sep 27 11:02:00 +0000 2018
910,ジャッジメント勢いないのか,Thu Sep 27 11:01:53 +0000 2018
911,"@irizon_klis 9人くらいほしいなー
いりぞん人集めてくれ！",Thu Sep 27 10:50:16 +0000 2018
912,@irizon_klis やりたい、いつやるの？,Thu Sep 27 10:38:26 +0000 2018
913,@irizon_klis すまん、帰るの明日になったんや笑,Wed Sep 26 13:25:13 +0000 2018
914,最高のアニメだったよ、,Mon Sep 24 19:21:35 +0000 2018
915,ヤマノススメ3期終わってしまった…,Mon Sep 24 19:21:13 +0000 2018
916,寝るための準備が面倒,Sat Sep 22 17:34:36 +0000 2018
917,寝るのもめんどくさい,Sat Sep 22 17:34:17 +0000 2018
918,マジで無気力すぎてヤバイ,Sat Sep 22 17:33:43 +0000 2018
919,@irizon_klis やりましょ,Fri Sep 21 14:30:32 +0000 2018
920,@BunnyVanillaEX おっけ！！,Fri Sep 21 14:10:08 +0000 2018
921,"@BunnyVanillaEX やらなやばいな〜
来週の木曜くらいで！",Fri Sep 21 13:48:44 +0000 2018
922,@irizon_klis 来週の水曜やよ！,Fri Sep 21 13:24:08 +0000 2018
923,"バトルフィールドPSstoreで500円で売ってる
5出る前にやるか〜",Fri Sep 21 09:33:06 +0000 2018
924,"そういえば今日やっと免許とれた
ペーパードライバーや！",Fri Sep 21 09:23:16 +0000 2018
925,星4のピックアップのやつ当たったけどいらない,Wed Sep 19 18:11:53 +0000 2018
926,"50連引いて星5が1体もあたらない
まぁこんなもんか…",Wed Sep 19 18:11:17 +0000 2018
927,"てか最近全然ボカロきいてない
アニソンばっかや",Tue Sep 18 16:53:31 +0000 2018
928,カラオケ行きたいな,Tue Sep 18 16:53:08 +0000 2018
929,"結局まねきねこ安いままなのね
これはバンバン行くよりまねきねこですわ",Tue Sep 18 16:52:23 +0000 2018
930,最近免許のことばっか考えとるから免許とれたら俺の人生終わりそう,Tue Sep 18 16:51:28 +0000 2018
931,ｱﾞｱﾞｱﾞｱﾞｱﾞ,Tue Sep 18 16:34:33 +0000 2018
932,あと夏休み12日とかやばいな,Tue Sep 18 16:34:15 +0000 2018
933,明日本免ワンチャンあるかな〜,Tue Sep 18 16:26:13 +0000 2018
934,そろそろつくばに帰りたいけど本免受けないと帰れない,Tue Sep 18 16:25:27 +0000 2018
935,もう何も信じられねえなこれ,Fri Sep 07 14:56:23 +0000 2018
936,アストルフォが男とかマジかよ…,Fri Sep 07 14:56:06 +0000 2018
937,卒検終わって名古屋でラーメン https://t.co/RaIvu8KtuJ,Fri Sep 07 10:44:11 +0000 2018
938,卒検落ちる奴全員ガイジやと思っとったら俺やった,Thu Sep 06 02:39:33 +0000 2018
939,シャム以下,Thu Sep 06 02:27:04 +0000 2018
940,縁石に乗り上げて一発で失格,Thu Sep 06 02:26:51 +0000 2018
941,"卒検落ちたわマジ最悪……
もう一回遊べるドン！",Thu Sep 06 02:26:22 +0000 2018
942,@BunnyVanillaEX つくば帰ったら即行こう！,Sun Aug 19 21:44:29 +0000 2018
943,"@yntpass わろたｗ
それはないかな…",Sun Aug 19 14:00:21 +0000 2018
944,"龍郎行きたい…
まねきねこ行きたい…",Sun Aug 19 10:06:13 +0000 2018
945,今から東京行くけどすることなさそう…,Sun Aug 05 20:22:29 +0000 2018
946,久しぶりの天地美味かった！(二日ぶり) https://t.co/AHS2MexqnW,Fri Aug 03 09:23:47 +0000 2018
947,@welt_meister_ おけw(この時間まで起きてて明日の一限間に合うんですかねえ…),Thu Aug 02 18:56:05 +0000 2018
948,"@welt_meister_ 博多弁全然違いそうだねw
地元で標準語披露するために慣れとくわw",Thu Aug 02 18:51:02 +0000 2018
949,"ヒロアカの映画今日公開か
ぜひ観に行きたい",Thu Aug 02 18:47:39 +0000 2018
950,"チャリで30分くらいかかる気がする
いつも電車で行くけど",Thu Aug 02 18:46:30 +0000 2018
951,実家の近くにカラオケないから帰省してから辛いなあ,Thu Aug 02 18:46:03 +0000 2018
952,"@welt_meister_ すごい違和感あるんだよねw
標準語ﾑｽﾞｶｼｲ",Thu Aug 02 18:43:29 +0000 2018
953,免許早くとりたいね,Thu Aug 02 18:42:28 +0000 2018
954,マジで夏休みすることないけどみんな何するんだろ,Thu Aug 02 18:42:07 +0000 2018
955,夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休み夏休,Thu Aug 02 18:41:35 +0000 2018
956,〜やん を 〜じゃん ってたまに言うようになったけど使い方あってるのかわからん,Thu Aug 02 18:40:57 +0000 2018
957,明日の授業終わったら夏休みじゃん最高,Thu Aug 02 18:40:04 +0000 2018
958,天地、つくばに来てから食った麺類で1番美味かったかも,Wed Aug 01 09:49:15 +0000 2018
959,"@BunnyVanillaEX @yntpass 最高だな笑
了解や！",Wed Aug 01 09:25:51 +0000 2018
960,@BunnyVanillaEX @yntpass 俺も行くぞ！,Wed Aug 01 09:24:58 +0000 2018
961,"天地きた！
つくばのラーメンを少しずつ制覇するぞ https://t.co/uFv1IGQxPq",Wed Aug 01 09:06:16 +0000 2018
962,早くテストして早く帰らせろ,Wed Aug 01 00:28:43 +0000 2018
963,ちょうど90分寝れたから目覚めがよい,Tue Jul 31 23:18:57 +0000 2018
964,ラーメン食いに行きたい,Tue Jul 31 21:02:16 +0000 2018
965,正直基礎数よりリテラシの方がめんどい,Tue Jul 31 20:56:04 +0000 2018
966,寝れない,Tue Jul 31 20:04:17 +0000 2018
967,基礎数の解答ミス多すぎて萎える,Tue Jul 31 07:36:26 +0000 2018
968,あと1時間あるけど眠くて帰りたい,Sun Jul 29 18:46:27 +0000 2018
969,ヒトカラ行くか〜〜,Sun Jul 29 16:12:17 +0000 2018
970,水泳とってもいいんだけど、まわりにとる人いなさそうだから微妙,Sun Jul 29 16:10:08 +0000 2018
971,ジョグ＆ウォーク意外と楽そうだね,Sun Jul 29 16:09:34 +0000 2018
972,30年後くらいに流行語になってそう,Fri Jul 27 17:43:15 +0000 2018
973,バーチャル結婚,Fri Jul 27 17:43:00 +0000 2018
974,もこう早く第五人格の実況動画あげてくれ,Fri Jul 27 17:42:05 +0000 2018
975,第五人格やりたいけどなんかこわいからできない…,Fri Jul 27 17:41:42 +0000 2018
976,今週3回目,Fri Jul 27 17:23:13 +0000 2018
977,7月あと僅かだから行かねばという思考,Fri Jul 27 17:23:00 +0000 2018
978,また義務感でヒトカラに行ってしまった,Fri Jul 27 17:22:42 +0000 2018
979,豚八！豚八！豚八！！！ https://t.co/7tzvpqxwWA,Fri Jul 27 09:06:18 +0000 2018
980,進撃の巨人(NHK),Sun Jul 22 15:37:48 +0000 2018
981,"進撃始まった
この時を死ぬほど待ってた",Sun Jul 22 15:37:23 +0000 2018
982,初鶏々〜 https://t.co/g8Pw0c1lIu,Sun Jul 22 09:24:10 +0000 2018
983,シャルル1000万再生！！！(数日前だけど),Sat Jul 21 19:09:27 +0000 2018
984,やっちまった… https://t.co/g8u4P0OoV5,Sat Jul 21 17:27:44 +0000 2018
985,キズナアイいつのまにか公式マークついててなんか草,Fri Jul 20 08:23:08 +0000 2018
986,RT @yntpass: まっさんとばにばにとカラオケ https://t.co/D2j0MaN3VH,Fri Jul 20 08:20:47 +0000 2018
987,やっぱDAMの方が歌いやすいな,Fri Jul 20 06:38:48 +0000 2018
988,JOYSOUNDは苦手という言い訳,Fri Jul 20 06:38:20 +0000 2018
989,昼から龍郎、神 https://t.co/sXx12MtYF2,Fri Jul 20 05:00:05 +0000 2018
990,JKとJS、A+きたぞ,Wed Jul 18 03:18:06 +0000 2018
991,ud概論なんとかcとれた…,Wed Jul 18 03:16:12 +0000 2018
992,成績13時から,Wed Jul 18 01:17:58 +0000 2018
993,今から宿舎まで帰るの辛すぎ,Sun Jul 15 05:29:03 +0000 2018
994,景色全然見れへんだ笑 https://t.co/yEwkl7VVi5,Sun Jul 15 05:28:44 +0000 2018
995,"筑波山登山中〜
死にそう https://t.co/1bcGN0IMGc",Sun Jul 15 02:11:53 +0000 2018
996,人減りすぎィ,Fri Jul 13 03:16:40 +0000 2018
997,スマブラオワオワリ,Thu Jul 12 19:08:34 +0000 2018
998,こうたが1時間くらいスマブラしてる,Thu Jul 12 17:35:41 +0000 2018
999,@BunnyVanillaEX おけ笑,Thu Jul 12 16:37:18 +0000 2018
1000,@BunnyVanillaEX そやなーいりぞんに集めてもらうか笑,Thu Jul 12 16:34:49 +0000 2018
1001,@BunnyVanillaEX 頼むわ！,Thu Jul 12 16:11:19 +0000 2018
1002,@BunnyVanillaEX やりたい！！,Thu Jul 12 15:46:23 +0000 2018
1003,もうすでに帰りたい,Wed Jul 11 03:15:42 +0000 2018
1004,カラオケいいなー,Wed Jul 11 03:14:51 +0000 2018
1005,時間進むのが遅く感じる…,Wed Jul 11 01:38:37 +0000 2018
1006,夜行バスで今朝帰ってきたから授業きつい,Wed Jul 11 00:12:15 +0000 2018
1007,早朝の都会ってなんかいいね,Tue Jul 10 21:22:49 +0000 2018
1008,眠すぎて体調が悪い,Tue Jul 10 19:20:41 +0000 2018
1009,あと東京まで2時間くらい,Tue Jul 10 19:20:00 +0000 2018
1010,旅する気分で楽しい,Fri Jul 06 05:01:24 +0000 2018
1011,今から帰省するぜ,Fri Jul 06 05:01:00 +0000 2018
1012,@yntpass りょうかい笑,Fri Jul 06 02:18:51 +0000 2018
1013,@yntpass 寝坊？,Fri Jul 06 01:12:20 +0000 2018
1014,@yntpass @BunnyVanillaEX また色々教えるよ笑,Fri Jul 06 01:12:11 +0000 2018
1015,@BunnyVanillaEX りょうかい笑,Thu Jul 05 23:48:06 +0000 2018
1016,やなぎだいる？,Thu Jul 05 23:46:36 +0000 2018
1017,@BunnyVanillaEX  https://t.co/2TE83C9hvN,Thu Jul 05 23:42:33 +0000 2018
1018,来てないやつ多いな…,Thu Jul 05 23:40:34 +0000 2018
1019,"@BunnyVanillaEX なるほど笑
それは仕方ないな笑",Thu Jul 05 23:39:52 +0000 2018
1020,@BunnyVanillaEX 帰省するの？,Thu Jul 05 23:38:35 +0000 2018
1021,@BunnyVanillaEX 今日休むのはやばくない？笑,Thu Jul 05 23:34:31 +0000 2018
1022,jkj課題3までとりあえず終わった,Wed Jul 04 17:47:34 +0000 2018
1023,大数持ってきて内職するまである,Wed Jul 04 00:25:13 +0000 2018
1024,授業オナシャス,Wed Jul 04 00:18:51 +0000 2018
1025,数学やろうぜ…,Tue Jul 03 23:53:40 +0000 2018
1026,先生多くね？,Tue Jul 03 23:31:09 +0000 2018
1027,人の少ない教室ってなんかいいね,Tue Jul 03 23:23:08 +0000 2018
1028,"もうすぐ8時やん
詰んだわ",Tue Jul 03 22:52:54 +0000 2018
1029,あの衝撃をもう一度味わいたい,Tue Jul 03 22:01:53 +0000 2018
1030,リゼロみたいなアニメがみたいなー,Tue Jul 03 22:01:37 +0000 2018
1031,今日で2か3どっちか終わらせたい,Tue Jul 03 22:00:13 +0000 2018
1032,課題1だけ終わったけど割ときつかった,Tue Jul 03 21:59:16 +0000 2018
1033,魔剤キメるのもあり,Tue Jul 03 21:57:12 +0000 2018
1034,あーこんなことならjkjするべきやった,Tue Jul 03 21:56:22 +0000 2018
1035,パンでも食べるか笑,Tue Jul 03 21:50:27 +0000 2018
1036,生活習慣なおさねばやばい,Tue Jul 03 21:49:56 +0000 2018
1037,0時に寝てしまったせいで3時に目が覚めて今にいたる,Tue Jul 03 21:49:36 +0000 2018
1038,飯テロかよ…,Tue Jul 03 21:49:03 +0000 2018
1039,月、火、木が休みの春C,Mon Jul 02 04:04:14 +0000 2018
1040,春ABオワオワリ,Mon Jul 02 04:00:35 +0000 2018
1041,このまま寝やんとテスト受けるべきかどうか…,Sun Jul 01 21:54:25 +0000 2018
1042,土曜日に勉強すべきやった,Sun Jul 01 21:36:19 +0000 2018
1043,わいも聞こえんぞ,Sun Jul 01 20:36:25 +0000 2018
1044,デジタルハリウッド大学ｗｗ,Sun Jul 01 20:10:08 +0000 2018
1045,@BunnyVanillaEX 草,Sun Jul 01 20:08:40 +0000 2018
1046,腹へった,Sun Jul 01 20:07:55 +0000 2018
1047,ばにらのヘッダー画像を見て毎回飯テロをくらう,Sun Jul 01 20:07:42 +0000 2018
1048,まあやるんですけどね,Sun Jul 01 20:04:02 +0000 2018
1049,アラームの1件で完全にテ勉のやる気が削がれた,Sun Jul 01 20:03:20 +0000 2018
1050,いつも起きてるメンバーが大体いるって印象,Sun Jul 01 19:57:57 +0000 2018
1051,目覚ましをとめる音まで聞こえた,Sun Jul 01 19:54:22 +0000 2018
1052,起きたっぽいね,Sun Jul 01 19:53:09 +0000 2018
1053,止まった？,Sun Jul 01 19:51:49 +0000 2018
1054,中国語やばいい,Sun Jul 01 19:50:35 +0000 2018
1055,大学の単位って前日のテスト勉強にかかりすぎてないか？,Sun Jul 01 19:50:17 +0000 2018
1056,止まった,Sun Jul 01 19:43:28 +0000 2018
1057,宇宙兄弟のグリーンカードを思い出すねぇ…,Sun Jul 01 19:40:27 +0000 2018
1058,真下から聞こえる…,Sun Jul 01 19:39:18 +0000 2018
1059,これはきつい,Sun Jul 01 19:39:09 +0000 2018
1060,3階からっぽいな,Sun Jul 01 19:38:52 +0000 2018
1061,アラームうるせえ,Sun Jul 01 19:37:03 +0000 2018
1062,11時間、ほぼボカロしか歌ってない,Fri Jun 29 19:47:23 +0000 2018
1063,意外と余裕だった,Fri Jun 29 19:47:01 +0000 2018
1064,人生初のカラオケオール,Fri Jun 29 19:46:44 +0000 2018
1065,残り5時間ボカロ縛りしますね,Fri Jun 29 14:47:26 +0000 2018
1066,カラオケオール、半分を終えた,Fri Jun 29 14:46:23 +0000 2018
1067,@kota35292486 マ！！,Fri Jun 29 13:42:26 +0000 2018
1068,カラオケなうなう https://t.co/unps5x8YJM,Fri Jun 29 10:53:29 +0000 2018
1069,@kota35292486 1枚目！,Fri Jun 29 09:49:09 +0000 2018
1070,みんな起きはじめたな,Thu Jun 28 21:38:44 +0000 2018
1071,@BunnyVanillaEX コスト25くらいありそうやなそのスペル,Thu Jun 28 20:07:28 +0000 2018
1072,明日テストあるの地味にきつい,Thu Jun 28 20:04:22 +0000 2018
1073,"@BunnyVanillaEX マジかｗ
ばにら完全に不利じゃんｗ",Thu Jun 28 20:03:10 +0000 2018
1074,"ばにーばにらvs筑波大学っていつあるの？
てかもう始まってる？",Thu Jun 28 19:59:19 +0000 2018
1075,"後一週間で帰省できる
めっちゃ楽しみや",Thu Jun 28 19:56:32 +0000 2018
1076,オーバーロード3期に備えて2期を見直す,Thu Jun 28 19:04:40 +0000 2018
1077,夜更かし最高だわ,Wed Jun 27 22:01:26 +0000 2018
1078,"皆さんおはようございます
そしておやすみなさい",Wed Jun 27 22:00:15 +0000 2018
1079,"そろそろ寝ないと
気持ち悪くなってきた",Wed Jun 27 20:49:18 +0000 2018
1080,ずっと起きてるけど中国語全然進んでない,Wed Jun 27 20:30:10 +0000 2018
1081,シャドバのメンテナンス終わるまであと二時間,Wed Jun 27 20:00:47 +0000 2018
1082,新環境は実況動画がいっぱい出るから最高,Wed Jun 27 19:40:39 +0000 2018
1083,今日シャドバの新パックの日か,Wed Jun 27 19:40:01 +0000 2018
1084,明るくなっていく～,Wed Jun 27 19:39:34 +0000 2018
1085,3時半から勉強で,Wed Jun 27 18:05:22 +0000 2018
1086,"@BunnyVanillaEX 治験いいかもね
また何かバイトするときは俺にも教えてー",Wed Jun 27 18:01:14 +0000 2018
1087,"@BunnyVanillaEX シール貼りとか検品とかイベントスタッフとか色々
単発やから楽そうなのにいきたい",Wed Jun 27 17:57:48 +0000 2018
1088,"今から中国の公用語を日本語にしよう
そうすれば明日のテストはすべて日本語になるはず",Wed Jun 27 17:56:31 +0000 2018
1089,"@BunnyVanillaEX 春Cで登録制のバイトしやへん？
やなぎだもする的なこと言っとったんやけど",Wed Jun 27 17:54:54 +0000 2018
1090,3時からおべんつよ,Wed Jun 27 17:42:42 +0000 2018
1091,二次強すぎィ！,Wed Jun 27 17:37:32 +0000 2018
1092,春C早くきてくれ,Wed Jun 27 17:36:12 +0000 2018
1093,センター地理楽しいよ,Wed Jun 27 17:27:48 +0000 2018
1094,とりあえず親に謝って、点数言わずにそのまま寝たわ,Wed Jun 27 17:26:08 +0000 2018
1095,センター自己採点は思い出したくもない‥,Wed Jun 27 17:25:01 +0000 2018
1096,バドミントンのレポート、お前も邪魔だな,Wed Jun 27 17:24:10 +0000 2018
1097,二外マジで許さん,Wed Jun 27 17:20:09 +0000 2018
1098,本当に自慢ではないw,Wed Jun 27 17:18:21 +0000 2018
1099,自慢じゃないけどセンターリスニング20点なので中国語はNG,Wed Jun 27 17:18:05 +0000 2018
1100,7時半に寝ても4時間寝れるという事実を大切にしたい。,Wed Jun 27 17:14:47 +0000 2018
1101,マリオテニス面白そう笑,Wed Jun 27 15:28:26 +0000 2018
1102,DAMはアンチビートないからダメ,Wed Jun 27 15:25:13 +0000 2018
1103,なるほど、そういうことやったんか,Wed Jun 27 15:16:44 +0000 2018
1104,"JOYSOUNDほとんど使ったことないな
なんか音程とか見づらかった記憶がある",Wed Jun 27 15:14:57 +0000 2018
1105,@yntpass それ笑,Wed Jun 27 15:13:40 +0000 2018
1106,@parmaofnatural 神,Wed Jun 27 15:07:47 +0000 2018
1107,"@BunnyVanillaEX マジか…
まあそれは仕方ないね笑",Wed Jun 27 15:05:42 +0000 2018
1108,@yntpass やなぎだもこの前行ってたからすげー行きたくなってしまった笑,Wed Jun 27 15:04:21 +0000 2018
1109,"@parmaofnatural あざす
今度一緒にカラオケ行こうぜ",Wed Jun 27 15:03:32 +0000 2018
1110,@BunnyVanillaEX 2時くらいから勉強するから余裕や笑,Wed Jun 27 15:02:11 +0000 2018
1111,@yntpass 二外いやすぎて現実逃避してた笑,Wed Jun 27 14:58:58 +0000 2018
1112,@yntpass @BunnyVanillaEX 最高じゃねえかよ…,Wed Jun 27 14:53:08 +0000 2018
1113,カラオケで勉強は無理や,Wed Jun 27 14:52:21 +0000 2018
1114,@yntpass @BunnyVanillaEX 金曜のテスト終わってから行きたい系男子,Wed Jun 27 14:49:47 +0000 2018
1115,"90点はおろか89点すらでない…
90の壁は高い https://t.co/plddjmtljP",Wed Jun 27 14:48:10 +0000 2018
1116,二外ほんまにきつい,Wed Jun 27 13:03:47 +0000 2018
1117,"@BunnyVanillaEX おっ いいね
春Cに見てみる",Wed Jun 27 12:59:35 +0000 2018
1118,夏にfate全部見ようと思ってるけど,Wed Jun 27 12:54:49 +0000 2018
1119,正直もう見るアニメがあんまりない,Wed Jun 27 12:54:14 +0000 2018
1120,3周はした,Wed Jun 27 12:51:39 +0000 2018
1121,Charlotteは神,Wed Jun 27 12:51:18 +0000 2018
1122,"@yntpass @BunnyVanillaEX 初めて10分くらいでやる気失ってやめたよ笑
逆に俺が見せてほしいわ笑",Wed Jun 27 12:48:16 +0000 2018
1123,これでモチベが保てるはず…,Wed Jun 27 12:40:35 +0000 2018
1124,とりあえず、いーあるふぁんくらぶを聴いて中国語のモチベをあげることにしよう,Wed Jun 27 12:39:50 +0000 2018
1125,CD聴いとるとイライラしてくる、どうちがうねんこれ,Wed Jun 27 12:39:00 +0000 2018
1126,@BunnyVanillaEX おけ,Wed Jun 27 12:32:47 +0000 2018
1127,@BunnyVanillaEX 教科書についとったCD聞いてそれを書き写してるよ,Wed Jun 27 12:31:12 +0000 2018
1128,俺は中国語やるために大学に来たんじゃないはず、おかしい,Wed Jun 27 12:30:04 +0000 2018
1129,二外くたばれ,Wed Jun 27 12:29:03 +0000 2018
1130,中国語と英語が順調に進んだら,Wed Jun 27 08:59:14 +0000 2018
1131,今日俺も深夜のヒトカラ行ってこよかな…,Wed Jun 27 08:58:57 +0000 2018
1132,コンビニまで買いに行くか,Wed Jun 27 06:45:23 +0000 2018
1133,みんな飲みすぎだろ,Wed Jun 27 06:45:06 +0000 2018
1134,中央図書館前の自販機の魔剤売り切れとるやんけ！,Wed Jun 27 06:44:56 +0000 2018
1135,明日テスト10時からという神対応,Tue Jun 26 19:59:09 +0000 2018
1136,ばにらから絶起するなよってLINEがきたので寝ますｗ,Tue Jun 26 19:33:05 +0000 2018
1137,マジで生きがい,Tue Jun 26 19:15:49 +0000 2018
1138,もうすぐ7月、もうすぐオーバーロード3期,Tue Jun 26 19:15:24 +0000 2018
1139,蝉がうるさい、夏だね,Tue Jun 26 19:10:07 +0000 2018
1140,Cきたら泣いて喜ぶレベル,Tue Jun 26 05:04:24 +0000 2018
1141,今日の1限は帰るためにあるよ,Mon Jun 25 23:52:30 +0000 2018
1142,"@yntpass 50点なかったら落単の可能性大やから
勉強した方がいいかもね笑",Mon Jun 25 18:25:11 +0000 2018
1143,授業終わってから宿舎帰るの割ときついんですよねえ…,Mon Jun 25 18:24:17 +0000 2018
1144,@yntpass JKはまあなんとかなるから大丈夫やで笑,Mon Jun 25 18:22:24 +0000 2018
1145,"授業に出ないから楽
宿舎だから昼飯代が浮く
ud概論の勉強ができる

明日の図概休むの一石三鳥や笑",Mon Jun 25 18:21:19 +0000 2018
1146,@yntpass とりあえず今日はもう寝とけよ笑,Mon Jun 25 18:19:53 +0000 2018
1147,@BunnyVanillaEX @yntpass 9時に宿舎の談話室やな,Mon Jun 25 18:18:23 +0000 2018
1148,"@yntpass いいね笑
マジか俺全く書ける気がしやんからけっこう焦っとる笑",Mon Jun 25 18:17:52 +0000 2018
1149,"@yntpass 明日朝から宿舎で勉強しないか？
図概の出席だけとってから",Mon Jun 25 18:15:42 +0000 2018
1150,@BunnyVanillaEX おう,Mon Jun 25 18:14:09 +0000 2018
1151,@BunnyVanillaEX まあ無理っぽいな…,Mon Jun 25 18:08:04 +0000 2018
1152,水曜に必ずやるやる,Mon Jun 25 18:06:34 +0000 2018
1153,クラ連会の資料週末に終わらせるって言ったのにまだ終わってねえ…,Mon Jun 25 18:06:21 +0000 2018
1154,@BunnyVanillaEX 今日はもう早めに寝て、明日の朝すればいい気がしてきた…,Mon Jun 25 18:04:54 +0000 2018
1155,今日は会う人全員が「ud概論やってない、やばい」的なこと言ってたな…,Mon Jun 25 16:33:22 +0000 2018
1156,アセンブラでアセンブリをアセンブルするのか,Mon Jun 25 12:36:16 +0000 2018
1157,@yntpass 9時になったんで図書館もどります笑,Mon Jun 25 12:01:47 +0000 2018
1158,@yntpass まぁ俺も4時くらいまではするかも笑,Mon Jun 25 11:58:10 +0000 2018
1159,急に噴き出してびびった https://t.co/TkmanJXYjw,Mon Jun 25 11:57:44 +0000 2018
1160,@yntpass もうノー勉でいこう！,Mon Jun 25 11:56:06 +0000 2018
1161,あーテストきつい,Mon Jun 25 11:54:36 +0000 2018
1162,目の前の池に飛び込みたくなってきた,Mon Jun 25 11:54:25 +0000 2018
1163,"@yntpass 9時からするよ
てかやなぎだに言われたくねーわ笑笑",Mon Jun 25 11:53:03 +0000 2018
1164,中央図書館5時くらいまで開けてくれ,Mon Jun 25 11:51:32 +0000 2018
1165,9時から勉強再開するか〜,Mon Jun 25 11:51:02 +0000 2018
1166,芝で1人で寝てる,Mon Jun 25 11:50:49 +0000 2018
1167,"@yntpass 地元か笑
ちゃんと勉強しろよー笑",Mon Jun 25 07:09:36 +0000 2018
1168,@yntpass 何時までおんの？？,Mon Jun 25 06:54:24 +0000 2018
1169,早く書いて寝たい,Mon Jun 25 01:36:30 +0000 2018
1170,出席票くれ,Mon Jun 25 01:36:12 +0000 2018
1171,帰っていいか,Mon Jun 25 01:34:44 +0000 2018
